"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"857638444696293377","https://twitter.com/manelbutterfly/status/857638444696293377","Absolutely agree! https://t.co/SFY356j9dt","2017-04-27 16:51 +0000","124.0","2.0","0.016129032258064516","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857638159647203329","https://twitter.com/manelbutterfly/status/857638159647203329","How much #latin language is impressive 😹😸😻😻 #CraftConf https://t.co/uDvnPUqs49","2017-04-27 16:50 +0000","220.0","4.0","0.01818181818181818","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857634251864453120","https://twitter.com/manelbutterfly/status/857634251864453120","Third dead languages ""bring me a beer"" #latin #CraftConf &gt;-me bring ""a beer!"" https://t.co/tr1HmDGeO6","2017-04-27 16:35 +0000","212.0","7.0","0.0330188679245283","0.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857588051748507648","https://twitter.com/manelbutterfly/status/857588051748507648","@xeraa Great we can meet in the next break coffee near to orange tent I am the person with her foxy Shadow 😸😹😹 https://t.co/P4cgyww2TD","2017-04-27 13:31 +0000","65.0","5.0","0.07692307692307693","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857587305875476480","https://twitter.com/manelbutterfly/status/857587305875476480","Docker secrets high availability and and least privilege seems so promising solution #docker #swarm #CraftConf  presenting by @diogomonica https://t.co/pj6Ydrb8IO","2017-04-27 13:28 +0000","2513.0","99.0","0.03939514524472742","6.0","0.0","9.0","4.0","3.0","2.0","15.0","2.0","0","0","0","0","0","58","58","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857574521049686017","https://twitter.com/manelbutterfly/status/857574521049686017","#CraftConf nice shout out for getting  community involved in open source project more  @KrauseFx 😸👏👏","2017-04-27 12:37 +0000","140.0","3.0","0.02142857142857143","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857569471589998592","https://twitter.com/manelbutterfly/status/857569471589998592","@xeraa I really want that @elastic sticker 😹😸😸😻","2017-04-27 12:17 +0000","67.0","2.0","0.029850746268656716","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857567928379744258","https://twitter.com/manelbutterfly/status/857567928379744258","@pnkfelix Nice see you there mine is __full__ cannot find a place that's​ crazy 😂🤣","2017-04-27 12:11 +0000","11.0","1.0","0.09090909090909091","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857567411259748352","https://twitter.com/manelbutterfly/status/857567411259748352","@pnkfelix in which tent you are ?! 🚥","2017-04-27 12:09 +0000","15.0","4.0","0.26666666666666666","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857566657530789888","https://twitter.com/manelbutterfly/status/857566657530789888","Believe me or not didn't find a place in Building amazing cross-platform command-line apps in Go (hands-on session) 😢 #CraftConf https://t.co/nYkVcKro9K","2017-04-27 12:06 +0000","148.0","7.0","0.0472972972972973","0.0","1.0","0.0","2.0","0.0","0.0","2.0","1.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857543145436925953","https://twitter.com/manelbutterfly/status/857543145436925953","@slsoftworks @dantoml @CraftConf Hey Dani let's meet during the lunch I am in rust talk now ⛺ blue","2017-04-27 10:33 +0000","38.0","2.0","0.05263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857542368630845441","https://twitter.com/manelbutterfly/status/857542368630845441","How __ownership__ works in #rustlang style 🚗 ""does it drive me home?"" 🚥 😺😀 By @pnkfelix  #CraftConf https://t.co/wTfuN5tRWk","2017-04-27 10:30 +0000","1039.0","62.0","0.059672762271414825","4.0","0.0","4.0","3.0","16.0","1.0","3.0","1.0","0","0","0","0","0","30","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857541304024170501","https://twitter.com/manelbutterfly/status/857541304024170501","@pnkfelix explaining why @mozilla investigating more for @rustlang and the importance of the community contribution 🤗👏😎🦋 #CraftConf https://t.co/05ZY7ExUs6","2017-04-27 10:25 +0000","515.0","31.0","0.06019417475728155","2.0","0.0","6.0","1.0","5.0","0.0","5.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857536183328538624","https://twitter.com/manelbutterfly/status/857536183328538624","@pnkfelix talking about @rustlang programing language @mozilla  #CraftConf #techspeakers ""hack without fear"" https://t.co/OZ6YBoel7f","2017-04-27 10:05 +0000","74.0","5.0","0.06756756756756757","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
